CustomerID,Recency,Frequency,Monetary,Monetary_log,Segment,SegmentName
13697.0,39,1,151.29999999999998,5.025852259901116,0,At Risk
13699.0,155,1,308.58000000000004,5.735216540145732,1,At Risk
13700.0,26,10,2265.12,7.725824396937778,2,Champions
13703.0,318,1,99.5,4.61015772749913,1,At Risk
13704.0,5,10,2295.31,7.7390587657470284,2,Champions
13705.0,8,3,711.86,6.569285047698251,0,At Risk
13706.0,303,1,330.79,5.8045022386644325,1,At Risk
13707.0,267,2,806.41,6.693831593776871,1,At Risk
13708.0,271,1,296.88,5.696690720842445,1,At Risk
13709.0,4,17,6249.110000000001,8.74035434257557,2,Champions
13710.0,32,1,180.48,5.201145454795763,0,At Risk
13711.0,219,2,252.06,5.5336266147611175,1,At Risk
13712.0,247,1,228.84,5.437383414671034,1,At Risk
13715.0,281,8,1053.94,6.9612391722549765,1,At Risk
13716.0,269,1,138.28,4.936486295459933,1,At Risk
13717.0,32,7,1432.26,7.267706848913986,2,Champions
13718.0,246,2,306.55,5.728637675654378,1,At Risk
13719.0,15,5,1041.68,6.949549600639115,0,At Risk
13720.0,117,4,799.9,6.685736095329637,0,At Risk
13721.0,36,1,524.14,6.263664893709055,0,At Risk
13722.0,120,4,2369.16,7.770712742398966,2,Champions
13723.0,217,1,199.85000000000002,5.302558360805292,1,At Risk
13725.0,50,11,1809.81,7.501529537967584,2,Champions
13726.0,39,2,1079.6599999999999,6.985327244577021,0,At Risk
13727.0,29,2,333.48,5.81257708704831,0,At Risk
13728.0,37,6,1016.14,6.924750046357999,0,At Risk
13730.0,136,2,752.6,6.624861723262153,0,At Risk
13731.0,219,2,610.59,6.416062123365316,1,At Risk
13732.0,28,1,491.86,6.200225158054739,0,At Risk
13735.0,25,8,2766.18,7.925584030074435,2,Champions
13736.0,5,3,724.0,6.586171654854675,0,At Risk
13737.0,200,1,339.59999999999997,5.830708768228588,1,At Risk
13739.0,18,1,216.9,5.384036241950574,0,At Risk
13740.0,241,1,350.75,5.862920695994498,1,At Risk
13741.0,72,4,666.33,6.503284676189586,0,At Risk
13742.0,17,14,3102.42,8.04026000817331,2,Champions
13743.0,3,8,1340.1499999999999,7.201282733849436,2,Champions
13744.0,95,2,1156.36,7.053896828321335,0,At Risk
13745.0,151,2,291.54,5.678601409458943,1,At Risk
13747.0,374,1,79.6,4.389498649512583,1,At Risk
13748.0,96,5,948.25,6.855672199111912,0,At Risk
13750.0,54,5,1647.26,7.407475465015805,2,Champions
13751.0,288,1,296.25,5.694573535570891,1,At Risk
13752.0,124,6,1186.28,7.0794202555875625,0,At Risk
13753.0,288,1,741.26,6.609699586102796,1,At Risk
13754.0,152,2,282.59999999999997,5.647564794657972,1,At Risk
13755.0,4,10,2154.68,7.675861498007538,2,Champions
13756.0,2,15,5145.12,8.545998311652587,2,Champions
13758.0,12,7,3190.55,8.068261971187837,2,Champions
13759.0,33,2,659.4100000000001,6.492860854269306,0,At Risk
13760.0,54,2,286.79,5.662231047497966,0,At Risk
13761.0,50,2,1070.65,6.976954795783142,0,At Risk
13762.0,204,2,3.552713678800501e-15,3.5527136788004946e-15,1,At Risk
13763.0,63,3,1689.46,7.432755960229431,2,Champions
13764.0,71,3,1521.76,7.328279756761194,0,At Risk
13767.0,2,52,16945.71,9.73782899367371,2,Champions
13769.0,2,16,2771.87,7.927638163882155,2,Champions
13771.0,64,5,2631.7,7.875765214531604,2,Champions
13772.0,34,3,1132.13,7.032738994075221,0,At Risk
13774.0,82,1,345.0,5.846438775057725,0,At Risk
13777.0,1,41,25748.350000000002,10.156164663054833,2,Champions
13778.0,103,1,178.7,5.191288793789513,0,At Risk
13780.0,7,2,360.01,5.888905658780245,0,At Risk
13781.0,251,1,127.84,4.858571324462998,1,At Risk
13782.0,13,6,912.0,6.816735880594968,0,At Risk
13784.0,10,11,2462.79,7.809456093748633,2,Champions
13786.0,367,1,230.39999999999998,5.444147814759576,1,At Risk
13787.0,76,2,309.04,5.736701321413311,0,At Risk
13790.0,4,1,348.8,5.857361562584502,0,At Risk
13791.0,43,3,1047.68,6.955287509427453,0,At Risk
13792.0,66,2,195.55,5.280916851867869,0,At Risk
13798.0,1,63,36351.42,10.501016055711263,3,Champions
13799.0,117,2,688.86,6.5364886784538845,0,At Risk
13800.0,310,1,558.32,6.32672176017265,1,At Risk
13801.0,67,1,324.8,5.786283696167945,0,At Risk
13802.0,138,6,3906.27,8.270594199398818,2,Champions
13803.0,255,1,277.07,5.627872880555851,1,At Risk
13804.0,31,7,2635.79,7.8773175472322325,2,Champions
13805.0,52,2,924.6,6.830442175879467,0,At Risk
13806.0,64,1,256.38,5.550553592065519,0,At Risk
13807.0,367,1,112.6,4.732683506287051,1,At Risk
13808.0,6,5,1747.66,7.466605059322925,2,Champions
13809.0,305,1,155.05,5.0501764687167885,1,At Risk
13810.0,29,4,899.51,6.80296126949605,0,At Risk
13811.0,184,4,591.75,6.384772724945515,1,At Risk
13812.0,42,3,539.0,6.29156913955832,0,At Risk
13813.0,40,5,1353.41,7.211121214134847,2,Champions
13814.0,56,3,1562.12,7.354439102906256,0,At Risk
13815.0,22,5,4014.91,8.298019250761884,2,Champions
13816.0,24,4,555.04,6.320840234108892,0,At Risk
13817.0,29,2,382.98,5.950590467898009,0,At Risk
13819.0,302,3,1140.35,7.039967051290641,1,At Risk
13821.0,145,2,385.64,5.957494027536828,0,At Risk
13822.0,6,2,632.0,6.450470422144176,0,At Risk
13823.0,19,2,957.66,6.865536476045727,0,At Risk
13824.0,33,5,1698.94,7.438348235303808,2,Champions
13826.0,158,2,174.65,5.168493378711836,1,At Risk
13827.0,58,3,412.05,6.023568651008515,0,At Risk
13828.0,22,1,209.49,5.349438146055751,0,At Risk
13831.0,16,6,2202.99,7.69802463305743,2,Champions
13832.0,18,2,40.949999999999996,3.736478432913215,0,At Risk
13833.0,159,1,384.8,5.955319100471629,1,At Risk
13835.0,25,4,834.57,6.728114126692287,0,At Risk
13837.0,212,2,271.24,5.606684030192651,1,At Risk
13838.0,6,4,691.73,6.540640312882445,0,At Risk
13841.0,253,1,85.0,4.454347296253507,1,At Risk
13842.0,59,9,3385.62,8.127587652841866,2,Champions
13844.0,11,1,361.62,5.893355453997663,0,At Risk
13845.0,65,1,312.98,5.749329289612172,0,At Risk
13846.0,25,4,847.61,6.743599716813805,0,At Risk
13848.0,92,3,1255.0,7.135687347028144,0,At Risk
13849.0,52,2,1537.95,7.338855644682132,0,At Risk
13850.0,88,2,1586.81,7.370110987293602,0,At Risk
13851.0,96,3,2651.46,7.883242790261331,2,Champions
13853.0,9,2,1056.94,6.964078900035081,0,At Risk
13854.0,9,29,8025.0199999999995,8.990444042725079,2,Champions
13856.0,169,5,363.4,5.898252165385803,1,At Risk
13858.0,57,1,216.17,5.38068045697316,0,At Risk
13859.0,326,1,201.16,5.309059463079938,1,At Risk
13860.0,1,6,1240.0,7.123672785204607,2,Champions
13862.0,18,10,2187.31,7.690884835407219,2,Champions
13863.0,245,2,299.56,5.705647401265714,1,At Risk
13865.0,58,4,501.56,6.219715035790337,0,At Risk
13866.0,74,1,145.67000000000002,4.988185165258664,0,At Risk
13867.0,31,3,1015.29,6.923914020481024,0,At Risk
13868.0,7,2,3192.54,8.068885298365506,2,Champions
13869.0,123,4,3104.95,8.04107490570398,2,Champions
13870.0,2,10,2751.25,7.920174037950512,2,Champions
13871.0,23,14,6389.8,8.762614735153416,2,Champions
13873.0,120,4,381.7,5.947251392431657,0,At Risk
13874.0,358,1,540.45,6.294250726074389,1,At Risk
13875.0,54,5,1786.79,7.488735499171278,2,Champions
13876.0,64,1,122.7,4.8178592793984425,0,At Risk
13877.0,86,1,117.24,4.772716457199891,0,At Risk
13878.0,55,1,1281.53,7.156589968584206,0,At Risk
13880.0,21,13,3219.77,8.077375740386112,2,Champions
13881.0,4,22,16989.52,9.74041082043658,2,Champions
13882.0,3,6,1131.28,7.031988578000526,0,At Risk
13883.0,1,9,2538.75,7.839820929971654,2,Champions
13884.0,7,6,781.3000000000001,6.662238298691035,0,At Risk
13885.0,189,2,506.8,6.230087669270578,1,At Risk
13886.0,71,1,243.56,5.499460677582579,0,At Risk
13887.0,204,1,349.55,5.859503349652977,1,At Risk
13888.0,120,2,605.63,6.407919050015748,0,At Risk
13889.0,93,1,416.90000000000003,6.03524216945387,0,At Risk
13890.0,1,14,1860.8600000000001,7.52933126704033,2,Champions
13892.0,27,4,632.97,6.4520016347056774,0,At Risk
13893.0,298,1,821.1,6.711862042158088,1,At Risk
13894.0,22,5,535.97,6.285942227026518,0,At Risk
13895.0,21,5,2588.12,7.859073328619475,2,Champions
13897.0,50,1,311.16,5.743515876874802,0,At Risk
13898.0,326,1,155.93,5.055799846050629,1,At Risk
13899.0,16,2,388.52,5.9649152118744455,0,At Risk
13900.0,183,3,740.95,6.609281855452135,1,At Risk
13901.0,72,5,2867.2,7.961439934295112,2,Champions
13904.0,37,2,332.64,5.810062567373411,0,At Risk
13908.0,80,5,2347.05,7.761340475440168,2,Champions
13911.0,57,9,2580.91,7.856284714098846,2,Champions
13914.0,4,3,613.95,6.42154096368842,0,At Risk
13917.0,50,2,272.04,5.609618304598452,0,At Risk
13918.0,50,2,1212.8400000000001,7.101544167216986,0,At Risk
13919.0,53,3,350.15999999999997,5.861241960058008,0,At Risk
13922.0,352,1,172.25,5.1547356380700124,1,At Risk
13923.0,54,1,351.13,5.864000425598742,0,At Risk
13924.0,2,11,1682.08,7.4283807272262745,2,Champions
13925.0,36,6,616.65,6.425921953982822,0,At Risk
13926.0,23,1,223.85000000000002,5.415433513216716,0,At Risk
13927.0,75,1,348.99,5.857904582646717,0,At Risk
13928.0,11,4,464.57,6.143262461351643,0,At Risk
13929.0,169,3,802.85,6.6894126846089685,1,At Risk
13930.0,58,2,337.34,5.824051307047146,0,At Risk
13931.0,86,3,1230.93,7.116337324297433,0,At Risk
13932.0,295,1,307.4,5.731397641689174,1,At Risk
13933.0,109,2,608.7900000000001,6.413114635600407,0,At Risk
13934.0,264,1,922.1,6.8277375709961055,1,At Risk
13936.0,171,2,361.28,5.892417393506748,1,At Risk
13937.0,169,1,158.85,5.074235875505851,1,At Risk
13938.0,35,1,71.66,4.2857910267930555,0,At Risk
13939.0,23,4,556.75,6.323910833312642,0,At Risk
13940.0,17,4,839.14,6.73356854461668,0,At Risk
13941.0,22,7,4912.41,8.499723480752666,2,Champions
13946.0,79,3,561.5699999999999,6.332515570780452,0,At Risk
13947.0,65,1,90.6,4.517431271680085,0,At Risk
13948.0,361,1,102.0,4.634728988229636,1,At Risk
13949.0,3,6,2427.32,7.794954939211736,2,Champions
13950.0,11,5,728.56,6.592441612695797,0,At Risk
13951.0,176,3,674.45,6.5153791354156905,1,At Risk
13952.0,211,3,3246.091,8.085514797580162,1,At Risk
13953.0,7,7,3515.68,8.16527264169811,2,Champions
13954.0,2,3,378.59,5.939091722869282,0,At Risk
13955.0,154,2,322.96,5.780620051380789,1,At Risk
13956.0,5,5,1026.42,6.934806084458451,0,At Risk
13959.0,79,3,598.2,6.3955954322030095,0,At Risk
13960.0,21,2,230.22,5.443369638247176,0,At Risk
13962.0,22,2,169.55,5.139028508864655,0,At Risk
13963.0,308,4,664.54,6.500598741212994,1,At Risk
13967.0,146,1,80.7,4.403054001865957,1,At Risk
13969.0,7,20,8986.69,9.103611142278725,2,Champions
13971.0,9,11,2702.2200000000003,7.902198934011361,2,Champions
13972.0,71,2,190.25,5.253581472706645,0,At Risk
13973.0,287,1,264.7,5.582367852765768,1,At Risk
13974.0,49,1,413.59000000000003,6.027290080077415,0,At Risk
13975.0,31,7,2503.23,7.825736581036901,2,Champions
13976.0,207,1,357.98,5.8832666766299955,1,At Risk
13978.0,15,2,196.79000000000002,5.287205861793318,0,At Risk
13979.0,73,1,869.87,6.769492711981713,0,At Risk
13980.0,60,1,200.14,5.304001183016334,0,At Risk
13982.0,39,5,1861.11,7.529465532354163,2,Champions
13983.0,30,13,2590.46,7.8599767024344285,2,Champions
13984.0,27,6,488.03,6.192423837286308,0,At Risk
13985.0,4,16,7024.53,8.857305936195985,2,Champions
13986.0,17,1,320.46,5.7728731191409945,0,At Risk
13988.0,20,9,4098.8,8.318693471014788,2,Champions
13989.0,66,2,1266.08,7.144470319606423,0,At Risk
13990.0,213,1,311.3,5.7439642642890325,1,At Risk
13991.0,12,7,850.63,6.747152160205322,0,At Risk
13992.0,30,1,76.8,4.354141431184346,0,At Risk
13993.0,32,12,3409.66,8.134661099936586,2,Champions
13994.0,4,6,2313.14,7.746793407219949,2,Champions
13995.0,15,6,1383.49,7.233087119760808,2,Champions
13999.0,10,15,3865.26,8.260042910481546,2,Champions
14000.0,206,2,633.71,6.453168201663336,1,At Risk
14001.0,46,4,2030.3300000000002,7.616446029917879,2,Champions
14002.0,134,2,529.73,6.274253417348632,0,At Risk
14004.0,43,7,4582.64,8.430248721279204,2,Champions
14005.0,10,5,2874.72,7.964058356660503,2,Champions
14006.0,116,3,962.19,6.870250692440862,0,At Risk
14009.0,198,3,685.9300000000001,6.532232394745679,1,At Risk
14012.0,278,1,328.8,5.7984864101254985,1,At Risk
14013.0,110,3,473.02,6.161249514897758,0,At Risk
14014.0,77,1,505.18,6.226892337255411,0,At Risk
14015.0,53,1,917.34,6.8225676924206855,0,At Risk
14016.0,154,5,4328.46,8.373198101903036,2,Champions
14019.0,47,4,1398.96,7.244198943766608,0,At Risk
14020.0,17,2,642.8,6.467388118864708,0,At Risk
14021.0,155,3,631.9,6.45031243178126,0,At Risk
14022.0,225,1,440.0,6.089044875446846,1,At Risk
14023.0,7,2,584.07,6.371731498193053,0,At Risk
14024.0,122,2,327.7,5.795145480670174,0,At Risk
14027.0,61,1,104.82,4.661739537475985,0,At Risk
14029.0,63,2,467.66,6.149877558850261,0,At Risk
14030.0,18,8,2360.09,7.766878655799901,2,Champions
14031.0,7,23,14634.640000000001,9.591214928952194,2,Champions
14032.0,2,18,2929.84,7.9830443503433495,2,Champions
14034.0,22,4,512.02,6.240314830765597,0,At Risk
14035.0,29,5,1428.02,7.264744173633186,2,Champions
14036.0,285,1,626.65,6.441982686264217,1,At Risk
14037.0,176,2,147.20000000000002,4.998562712861987,1,At Risk
14038.0,78,4,1554.48,7.349539458652975,2,Champions
14039.0,33,1,152.2,5.0317442573064906,0,At Risk
14040.0,41,15,3542.19,8.172782730297486,2,Champions
14041.0,266,1,141.41,4.958710221231336,1,At Risk
14044.0,27,4,652.82,6.48283208421685,0,At Risk
14045.0,109,4,1659.75,7.415024586545351,2,Champions
14046.0,284,1,154.99,5.049791902630777,1,At Risk
14047.0,9,7,1290.01,7.163180136750028,2,Champions
14048.0,277,2,375.13,5.929934828314827,1,At Risk
14049.0,17,6,5639.15,8.637665939883124,2,Champions
14050.0,32,2,746.36,6.616546996753798,0,At Risk
14051.0,1,26,15477.34,9.6471969062515,2,Champions
14052.0,20,1,225.36,5.422126652274323,0,At Risk
14053.0,124,2,260.25,5.565477803279021,0,At Risk
14054.0,65,1,92.46,4.53753353727228,0,At Risk
14055.0,106,1,725.6400000000001,6.588431169193958,0,At Risk
14056.0,1,29,8124.4,9.002750236755375,2,Champions
14057.0,24,18,6147.4,8.723947164350777,2,Champions
14059.0,267,1,183.6,5.218191322068752,1,At Risk
14060.0,5,20,6135.38,8.721990270725362,2,Champions
14062.0,10,12,10464.85,9.255872854706382,2,Champions
14064.0,29,7,1188.32,7.081136994206617,2,Champions
14066.0,267,1,152.55,5.034026246886832,1,At Risk
14067.0,64,2,374.7,5.928790952579924,0,At Risk
14068.0,320,1,265.85,5.586686702779954,1,At Risk
14071.0,4,9,1307.41,7.1765679385576755,2,Champions
14073.0,21,2,139.54,4.945492145764051,0,At Risk
14075.0,5,3,942.26,6.849341960431477,0,At Risk
14076.0,129,1,122.47,4.815998211579652,0,At Risk
14077.0,41,5,499.41999999999996,6.2154477458196355,0,At Risk
14078.0,102,6,1049.37,6.956897762032364,0,At Risk
14079.0,125,1,375.1,5.929855065476291,0,At Risk
14080.0,33,1,45.599999999999994,3.8416005411316,0,At Risk
14081.0,267,4,904.67,6.808675001281461,1,At Risk
14082.0,365,1,182.25,5.2108513407667605,1,At Risk
14083.0,4,9,1018.43,6.926998926548841,2,Champions
14085.0,2,19,4435.79,8.397686420982305,2,Champions
14087.0,3,2,181.67,5.207681246288592,0,At Risk
14088.0,10,14,50415.49,10.828073583086606,2,Champions
14089.0,57,1,161.0,5.087596335232384,0,At Risk
14090.0,325,1,76.32000000000001,4.34795265434013,1,At Risk
14092.0,8,17,4063.1,8.309947595254801,2,Champions
14093.0,12,1,442.85,6.095486667514328,0,At Risk
14096.0,4,34,57120.909999999996,10.952943034829767,2,Champions
14098.0,37,1,147.35,4.999574346736831,0,At Risk
14099.0,16,12,3092.9700000000003,8.037210334899836,2,Champions
14100.0,138,1,194.9,5.277604324950495,0,At Risk
14101.0,74,6,5976.79,8.695806213421232,2,Champions
14102.0,5,8,1314.73,7.182146923662347,2,Champions
14104.0,155,2,216.20999999999998,5.380864627515602,1,At Risk
14105.0,85,2,1260.33,7.139921998794036,0,At Risk
14107.0,52,8,2688.48,7.897103145359193,2,Champions
14108.0,31,3,594.16,6.388830276959497,0,At Risk
14109.0,23,2,80.2,4.396915247167632,0,At Risk
14110.0,4,13,5669.65,8.643059028599284,2,Champions
14111.0,14,5,688.6,6.536111719349483,0,At Risk
14112.0,23,12,2774.17,7.928467285565402,2,Champions
14113.0,4,8,1377.92,7.2290558630575426,2,Champions
14114.0,274,2,386.53,5.959793265151517,1,At Risk
14116.0,20,5,1382.74,7.2325452572578,2,Champions
14117.0,144,1,90.0,4.51085950651685,1,At Risk
14121.0,4,6,2740.3,7.916187539419835,2,Champions
14124.0,84,1,419.58000000000004,6.041634711020558,0,At Risk
14125.0,11,3,2740.43,7.916234961051038,2,Champions
14126.0,8,4,643.6300000000001,6.468676508788589,0,At Risk
14127.0,123,3,709.71,6.566264470368445,0,At Risk
14128.0,61,2,637.5,6.459121675472594,0,At Risk
14129.0,2,5,1123.8600000000001,7.025413862450224,0,At Risk
14130.0,319,1,483.86,6.183860189473411,1,At Risk
14132.0,2,12,3580.13,8.183433672048245,2,Champions
14133.0,130,5,590.3399999999999,6.3823911480950235,0,At Risk
14135.0,2,15,4690.31,8.453467140135627,2,Champions
14138.0,2,2,982.3800000000001,6.890995617166797,0,At Risk
14139.0,46,1,415.82,6.032654473932845,0,At Risk
14140.0,4,3,920.05,6.8255143235982265,0,At Risk
14141.0,3,6,879.0300000000001,6.779955997800261,0,At Risk
14142.0,373,1,311.81,5.745595977469612,1,At Risk
14143.0,134,1,115.8,4.760463070394127,1,At Risk
14145.0,47,5,3148.2,8.054903731310311,2,Champions
14146.0,9,6,2949.57,7.989753651008203,2,Champions
14147.0,49,3,468.4,6.151455283416923,0,At Risk
14148.0,234,1,157.2,5.063860055333554,1,At Risk
14149.0,213,3,259.43,5.562334111071826,1,At Risk
14150.0,36,2,658.64,6.49169423166057,0,At Risk
14152.0,75,3,611.09,6.416879330523766,0,At Risk
14154.0,239,2,1345.62,7.205353028221294,1,At Risk
14155.0,266,1,118.75,4.785406236291025,1,At Risk
14156.0,10,66,113384.14,11.63854562112485,3,Champions
14157.0,20,3,400.43,5.995033171985007,0,At Risk
14158.0,40,1,507.66,6.231779816930511,0,At Risk
14159.0,20,14,4678.3,8.450903805075015,2,Champions
14161.0,216,3,1110.52,7.013483726944571,1,At Risk
14162.0,174,2,289.36,5.67112153241664,1,At Risk
14163.0,87,4,2445.91,7.802581283035999,2,Champions
14164.0,71,2,1631.77,7.398033237980444,0,At Risk
14165.0,276,1,122.53999999999999,4.816564990267753,1,At Risk
14167.0,39,4,574.84,6.355829844330721,0,At Risk
14171.0,98,1,363.79,5.899321845543751,0,At Risk
14173.0,11,4,450.84,6.1133281348648225,0,At Risk
14174.0,33,1,134.46,4.908676393786758,0,At Risk
14175.0,51,7,3108.06,8.042075708682441,2,Champions
14176.0,297,5,574.0,6.354370040797351,1,At Risk
14177.0,85,5,554.46,6.319796599286322,0,At Risk
14178.0,9,7,1620.93,7.391372077147292,2,Champions
14179.0,41,2,719.78,6.580333958961338,0,At Risk
14180.0,11,31,4640.77,8.44285103799807,2,Champions
14184.0,67,1,452.89,6.1178548779353035,0,At Risk
14185.0,331,1,197.65,5.291544482260608,1,At Risk
14188.0,9,10,2018.91,7.610808234947226,2,Champions
14189.0,2,24,4604.31,8.434965264556109,2,Champions
14191.0,2,14,4660.01,8.446987441832787,2,Champions
14193.0,68,2,853.39,6.750387764017586,0,At Risk
14194.0,5,32,11216.75,9.325252624207545,2,Champions
14195.0,202,3,962.7,6.870780042857242,1,At Risk
14196.0,107,1,335.52,5.818657582682612,0,At Risk
14198.0,4,7,663.5,6.4990348781533,0,At Risk
14199.0,218,1,185.39999999999998,5.2278949022514904,1,At Risk
14201.0,60,9,688.04,6.535299324480918,0,At Risk
14204.0,2,1,161.03,5.087781503272909,0,At Risk
14205.0,11,4,218.78,5.392627046018778,0,At Risk
14206.0,239,2,308.26,5.734182347047285,1,At Risk
14208.0,95,1,151.74,5.0287371294602385,0,At Risk
14209.0,11,7,2067.13,7.634400096321791,2,Champions
14210.0,91,7,1900.89,7.5506034075737976,2,Champions
14211.0,53,13,2208.3,7.700431002256982,2,Champions
14212.0,90,1,1070.48,6.976796149317125,0,At Risk
14214.0,31,7,1000.23,6.9089845231518545,0,At Risk
14215.0,12,7,1777.92,7.483761717570941,2,Champions
14216.0,3,4,1839.3,7.517683880791149,2,Champions
14217.0,2,24,1925.3600000000001,7.5633874907793235,2,Champions
14218.0,43,1,169.48000000000002,5.1386179877903615,0,At Risk
14219.0,4,1,89.94,4.510199948396864,0,At Risk
14220.0,247,2,632.4,6.45110213410454,1,At Risk
14221.0,42,10,3427.85,8.139980206974167,2,Champions
14222.0,177,1,683.17,6.528206424753791,1,At Risk
14223.0,92,4,975.23,6.883698214388345,0,At Risk
14224.0,110,4,1050.12,6.957611541333566,0,At Risk
14226.0,29,7,2201.64,7.69741191992189,2,Champions
14227.0,26,15,3315.71,8.106728606725811,2,Champions
14229.0,52,5,1450.6,7.280421675338915,2,Champions
14231.0,179,5,822.0600000000001,6.713029102029422,1,At Risk
14232.0,32,8,2043.93,7.623118838062197,2,Champions
14233.0,44,5,1447.51,7.278290720879051,2,Champions
14234.0,22,4,775.46,6.654745128061633,0,At Risk
14235.0,10,6,3093.86,8.03749794984681,2,Champions
14236.0,81,2,490.86,6.198194123153937,0,At Risk
14237.0,373,1,161.0,5.087596335232384,1,At Risk
14238.0,326,1,146.85,4.996198246298486,1,At Risk
14239.0,43,13,2323.5,7.751260241130639,2,Champions
14240.0,30,2,890.34,6.792725948397371,0,At Risk
14241.0,184,1,213.70000000000002,5.369241704884735,1,At Risk
14242.0,235,2,280.55,5.640310051700627,1,At Risk
14243.0,9,14,2535.88,7.83869025852002,2,Champions
14245.0,176,5,1677.48,7.425643900948446,0,At Risk
14246.0,111,3,1474.06,7.296453945912696,0,At Risk
14247.0,278,1,136.76999999999998,4.925585628056507,1,At Risk
14248.0,318,1,302.58,5.715645167198713,1,At Risk
14250.0,7,3,1904.05,7.552263533935522,2,Champions
14251.0,2,5,2879.7000000000003,7.965788599152331,2,Champions
14256.0,254,3,935.0600000000001,6.841679576987213,1,At Risk
14257.0,51,6,3087.27,8.03536634255559,2,Champions
14258.0,9,10,12650.08,9.445497866005457,2,Champions
14259.0,142,1,120.0,4.795790545596741,1,At Risk
14261.0,51,2,1163.45,7.060004151519799,0,At Risk
14262.0,8,8,2618.23,7.870635660430322,2,Champions
14264.0,155,3,319.47,5.7697886682354715,1,At Risk
14265.0,109,2,530.18,6.275100946851013,0,At Risk
14267.0,151,7,1279.09,7.154685666941855,0,At Risk
14270.0,332,1,492.65000000000003,6.201826764057459,1,At Risk
14271.0,226,1,112.32,4.730215674962316,1,At Risk
14272.0,74,2,437.96,6.0844082927507195,0,At Risk
14273.0,51,4,559.97,6.329667428156979,0,At Risk
14276.0,88,5,1019.39,6.927940186141234,0,At Risk
14277.0,15,4,3957.0,8.28349412616251,2,Champions
14280.0,197,1,134.04,4.905571030847647,1,At Risk
14282.0,3,15,3729.34,8.224254661298708,2,Champions
14284.0,31,3,578.45,6.3620793777804,0,At Risk
14285.0,21,4,1910.01,7.555387177088957,2,Champions
14286.0,24,5,4595.81,8.433117863649043,2,Champions
14287.0,8,4,151.23000000000002,5.025392535071163,0,At Risk
14288.0,212,2,413.85,6.027917009110294,1,At Risk
14289.0,9,6,911.26,6.815925037163848,0,At Risk
14290.0,11,6,2307.4500000000003,7.744331582626495,2,Champions
14291.0,2,12,3873.3,8.262120280307855,2,Champions
14292.0,8,14,4819.33,8.480597669431333,2,Champions
14293.0,3,4,1046.56,6.954218929392177,0,At Risk
14295.0,40,2,154.70000000000002,5.0479310788399525,0,At Risk
14297.0,18,6,1284.06,7.158560688846258,2,Champions
14298.0,3,45,50862.44,10.836899673338483,2,Champions
14299.0,8,18,2855.35,7.957299864970565,2,Champions
14300.0,19,1,43.2,3.7887247890836524,0,At Risk
14301.0,108,2,632.04,6.450533611300938,0,At Risk
14304.0,223,2,197.1,5.288771953704505,1,At Risk
14305.0,71,5,1803.76,7.498182897937567,2,Champions
14306.0,51,3,2083.42,7.642245918076342,2,Champions
14307.0,89,6,2995.72,8.005273636192019,2,Champions
14309.0,8,10,2319.68,7.749615525162207,2,Champions
14311.0,225,2,229.71,5.441161510577517,1,At Risk
14312.0,47,6,1611.59,7.385596861065875,2,Champions
14314.0,107,1,120.0,4.795790545596741,0,At Risk
14315.0,21,7,2456.98,7.807095153396376,2,Champions
14317.0,65,1,508.58000000000004,6.233586857019973,0,At Risk
14320.0,207,3,343.11,5.840961373700547,1,At Risk
14321.0,11,5,1530.75,7.334166151605764,2,Champions
14323.0,115,4,574.26,6.354822112510577,0,At Risk
14326.0,235,2,166.85,5.123070723426044,1,At Risk
14327.0,163,1,311.65,5.745084354013307,1,At Risk
14329.0,9,14,4928.74,8.503041527309307,2,Champions
14331.0,124,2,462.65999999999997,6.139151525006747,0,At Risk
14332.0,23,3,866.31,6.7653964676596825,0,At Risk
14333.0,64,2,351.45,5.864908768219885,0,At Risk
14334.0,17,9,2539.46,7.8401004459777335,2,Champions
14335.0,16,2,468.26,6.151156985841575,0,At Risk
14336.0,17,4,1614.91,7.387653544460817,2,Champions
14338.0,158,4,554.22,6.319364431598535,0,At Risk
14339.0,235,4,289.90999999999997,5.673013940984564,1,At Risk
14340.0,219,1,134.7,4.9104465668408235,1,At Risk
14341.0,45,9,2166.38,7.681274343800292,2,Champions
14342.0,21,6,607.71,6.411341963819016,0,At Risk
14344.0,127,8,889.9300000000001,6.7922658609726465,0,At Risk
14345.0,39,1,108.97999999999999,4.700298531079668,0,At Risk
14346.0,121,2,1021.58,6.9300841244652,0,At Risk
14348.0,260,1,409.57,6.017546438106483,1,At Risk
14349.0,10,1,133.5,4.901564199041894,0,At Risk
14350.0,271,2,258.7,5.5595271186687025,1,At Risk
14351.0,165,1,51.0,3.9512437185814275,1,At Risk
14352.0,157,4,1078.96,6.984679282395341,0,At Risk
14353.0,215,1,90.6,4.517431271680085,1,At Risk
14354.0,6,2,163.62,5.103639787544498,0,At Risk
14355.0,366,1,174.4,5.1670690799380825,1,At Risk
14356.0,60,4,666.9399999999999,6.504198349143274,0,At Risk
14357.0,43,1,225.77,5.423936287972195,0,At Risk
14359.0,19,6,882.58,6.78398183661347,0,At Risk
14360.0,32,4,2128.23,7.663515690998327,2,Champions
14362.0,22,1,161.2,5.088830141681313,0,At Risk
14364.0,109,8,3717.35,8.221035300483413,2,Champions
14367.0,8,19,9167.82,9.123563876490643,2,Champions
14368.0,320,1,155.0,5.049856007249537,1,At Risk
